"","Year","Area","Street","Street 2"
"1771",2011,"Dudley","High Str.",""
"1772",2011,"Dudley","High Str.",""
"1773",2011,"Dudley","High Str.",""
"1774",2011,"Dudley","High Str.",""
"1775",2011,"Dudley","High Str.",""
"1776",2011,"Dudley","High Str.",""
"1777",2011,"Dudley","High Str.",""
"1778",2011,"Dudley","High Str.",""
"1779",2011,"Dudley","High Str.",""
"1780",2011,"Dudley","High Str.",""
"1781",2011,"Dudley","High Str.",""
"1782",2011,"Dudley","High Str.",""
"1783",2011,"Dudley","High Str.",""
"1784",2011,"Dudley","High Str.",""
"1785",2011,"Dudley","High Str.",""
"1786",2011,"Dudley","High Str.",""
"1787",2011,"Dudley","High Str.",""
"1788",2011,"Dudley","High Str.",""
"1789",2011,"Dudley","High Str.",""
"1790",2011,"Dudley","High Str.",""
"1791",2011,"Dudley","High Str.",""
"1792",2011,"Dudley","High Str.",""
"1793",2011,"Dudley","High Str.",""
"1794",2011,"Dudley","High Str.",""
"1795",2011,"Dudley","High Str.",""
"1796",2011,"Dudley","High Str.",""
"1797",2011,"Dudley","High Str.",""
"1798",2011,"Dudley","High Str.",""
"1799",2011,"Dudley","High Str.",""
"1800",2011,"Dudley","High Str.",""
"1801",2011,"Dudley","High View Str.",""
"1802",2011,"Dudley","Hilly Ln.",""
"1803",2011,"Dudley","Himley Rd.",""
"1804",2011,"Dudley","Home Address",""
"1805",2011,"Dudley","Hope Tavern Netherton",""
"1806",2011,"Dudley","Hurst Rd  Oldbury",""
"1807",2011,"Dudley","Jackson Str.",""
"1808",2011,"Dudley","Kfc  Merry Hill Centre  Dudley",""
"1809",2011,"Dudley","King Str.",""
"1810",2011,"Dudley","Kingsley Rd.",""
"1811",2011,"Dudley","Ln.",""
"1812",2011,"Dudley","Little Barrel Ph  Dudley",""
"1813",2011,"Dudley","Lloyds Bar Str.",""
"1814",2011,"Dudley","Long Ln.",""
"1815",2011,"Dudley","Lower Derry  Str.",""
"1816",2011,"Dudley","Lower High Str.",""
"1817",2011,"Dudley","Lupin Rd.",""
"1818",2011,"Dudley","Lye High Str.",""
"1819",2011,"Dudley","Market Str.",""
"1820",2011,"Dudley","Market Str.",""
"1821",2011,"Dudley","Market Str.",""
"1822",2011,"Dudley","Market Str.",""
"1823",2011,"Dudley","Market Str.",""
"1824",2011,"Dudley","Marriot Rd.",""
"1825",2011,"Dudley","Marriot Rd.",""
"1826",2011,"Dudley","Mary Str.",""
"1827",2011,"Dudley","Maybrook House Car Park Halesowen",""
"1828",2011,"Dudley","Meadowfields Close  Wordsley",""
"1829",2011,"Dudley","Merryhill Centre  Brierley Hill",""
"1830",2011,"Dudley","Mill Str.",""
"1831",2011,"Dudley","Mill Str.",""
"1832",2011,"Dudley","Moore Str.",""
"1833",2011,"Dudley","New Rd  Dudley",""
"1834",2011,"Dudley","New Rd.",""
"1835",2011,"Dudley","New Str.",""
"1836",2011,"Dudley","Odeon Cinema   Merry Hill",""
"1837",2011,"Dudley","Odeon Cinema   Merry Hill",""
"1838",2011,"Dudley","Outside Santander High Str.",""
"1839",2011,"Dudley","Park Rd.",""
"1840",2011,"Dudley","Playground At Priory Primary School",""
"1841",2011,"Dudley","Princess Rd.",""
"1842",2011,"Dudley","Priory Str.",""
"1843",2011,"Dudley","Rhh",""
"1844",2011,"Dudley","Ring Rd.",""
"1845",2011,"Dudley","Ring Rd.",""
"1846",2011,"Dudley","Rd.",""
"1847",2011,"Dudley","Salop Str.",""
"1848",2011,"Dudley","Salop Str.",""
"1849",2011,"Dudley","Sedgley Bullring",""
"1850",2011,"Dudley","Sedgley Conservative Club",""
"1851",2011,"Dudley","Sedgley Conservative Club",""
"1852",2011,"Dudley","Short Str.",""
"1853",2011,"Dudley","South Rd.",""
"1854",2011,"Dudley","Str.",""
"1855",2011,"Dudley","Str.",""
"1856",2011,"Dudley","Str.",""
"1857",2011,"Dudley","Str.",""
"1858",2011,"Dudley","Str.",""
"1859",2011,"Dudley","Str.",""
"1860",2011,"Dudley","Str.",""
"1861",2011,"Dudley","Str.",""
"1862",2011,"Dudley","Str.",""
"1863",2011,"Dudley","Str.",""
"1864",2011,"Dudley","Str.",""
"1865",2011,"Dudley","Str.",""
"1866",2011,"Dudley","Tesco Express Amblecote Str.",""
"1867",2011,"Dudley","The Swan Public House  Kingswinford",""
"1868",2011,"Dudley","Tower Str.",""
"1869",2011,"Dudley","Victoria Str.",""
"1870",2011,"Dudley","Ward B3  Rhh",""
"1871",2011,"Dudley","Windmill End  Dudley",""
"1872",2011,"Dudley","Windmill Ln.",""
"1873",2011,"Dudley","Wolverhampton Str.",""
"1874",2011,"Dudley","Wolverhampton Str.",""
"1875",2011,"Dudley","Wolverhampton Str.",""
"1876",2011,"Dudley","Worcester Str.",""
"1877",2011,"Dudley","W Ton Str.",""
"1878",2011,"Dudley","W Ton Str.",""
"1879",2011,"Solihull","A E Soliohull Hospital",""
"1880",2011,"Solihull","Airport",""
"1881",2011,"Solihull","Ash Crescent  Chelmsley Wood",""
"1882",2011,"Solihull","Assembly Rd.",""
"1883",2011,"Solihull","Auckland Drive",""
"1884",2011,"Solihull","Auckland Drive",""
"1885",2011,"Solihull","Auckland Drive",""
"1886",2011,"Solihull","Auckland Drive",""
"1887",2011,"Solihull","Auckland Drive  C Wood",""
"1888",2011,"Solihull","Auckland Drive  Chelmsley Wood Solihull",""
"1889",2011,"Solihull","Bham Airport",""
"1890",2011,"Solihull","Bham Int Train Str.",""
"1891",2011,"Solihull","Bham International Train Str.",""
"1892",2011,"Solihull","Birmingham Airport",""
"1893",2011,"Solihull","Blair Grove  Chelmsley Wood  Birmingham ",""
"1894",2011,"Solihull","Brackleys Way  Solihull",""
"1895",2011,"Solihull","Brickhill Dr",""
"1896",2011,"Solihull","Broad Str.",""
"1897",2011,"Solihull","By Str.",""
"1898",2011,"Solihull","Carpark Marston Green Tavern",""
"1899",2011,"Solihull","Chelmsley Rd  Chelmsley Wood",""
"1900",2011,"Solihull","Chelmsley Rd  Chelmsley Wood",""
"1901",2011,"Solihull","Church Close",""
"1902",2011,"Solihull","Clock Public House  Clock Ln.",""
"1903",2011,"Solihull","Colebrook Rd.",""
"1904",2011,"Solihull","Colebrook Rd.",""
"1905",2011,"Solihull","Copt Heath Drive  Knowle",""
"1906",2011,"Solihull","Danford Ln.",""
"1907",2011,"Solihull","Dunton Hall Rd.",""
"1908",2011,"Solihull","Foleshill Rd.",""
"1909",2011,"Solihull","Forth Drive",""
"1910",2011,"Solihull","Fox Hollies Rd.",""
"1911",2011,"Solihull","Foyer Of Etap Hotel Bhx",""
"1912",2011,"Solihull","Grandys Drive  Chelmsley Wood",""
"1913",2011,"Solihull","Green Ln.",""
"1914",2011,"Solihull","Greenwood Shopping Centre",""
"1915",2011,"Solihull","Greswold Hotel",""
"1916",2011,"Solihull","Halifax Rd.",""
"1917",2011,"Solihull","Helmswood Drive",""
"1918",2011,"Solihull","Helmswood Drive",""
"1919",2011,"Solihull","Helmswood Drive",""
"1920",2011,"Solihull","High Str.",""
"1921",2011,"Solihull","High Str.",""
"1922",2011,"Solihull","High Str.",""
"1923",2011,"Solihull","High Str.",""
"1924",2011,"Solihull","High Str.",""
"1925",2011,"Solihull","High Str.",""
"1926",2011,"Solihull","High Str.",""
"1927",2011,"Solihull","High Str.",""
"1928",2011,"Solihull","High Str.",""
"1929",2011,"Solihull","High Str.",""
"1930",2011,"Solihull","High Str.",""
"1931",2011,"Solihull","High Str.",""
"1932",2011,"Solihull","High Str.",""
"1933",2011,"Solihull","High Str.",""
"1934",2011,"Solihull","High Str.",""
"1935",2011,"Solihull","High Str.",""
"1936",2011,"Solihull","High Str.",""
"1937",2011,"Solihull","High Str.",""
"1938",2011,"Solihull","High Str.",""
"1939",2011,"Solihull","High Str.",""
"1940",2011,"Solihull","High Str.",""
"1941",2011,"Solihull","High Str.",""
"1942",2011,"Solihull","Highfield Rd.",""
"1943",2011,"Solihull","Hillfield Park  Solihull",""
"1944",2011,"Solihull","Hobsmoat Rd.",""
"1945",2011,"Solihull","Hoggarts Hotel Dorridge",""
"1946",2011,"Solihull","Kingfisher Drive Smithswood",""
"1947",2011,"Solihull","Kitts Green Rd  Kitts Green  Bham",""
"1948",2011,"Solihull","Kitts Green Rd.",""
"1949",2011,"Solihull","Ln.",""
"1950",2011,"Solihull","Lg Arena",""
"1951",2011,"Solihull","Lg Arena   Nec Complex",""
"1952",2011,"Solihull","Lg Arena Nec",""
"1953",2011,"Solihull","Lg Arena  Nec Complex",""
"1954",2011,"Solihull","Lode Ln.",""
"1955",2011,"Solihull","Lode Ln.",""
"1956",2011,"Solihull","Lodge Rd.",""
"1957",2011,"Solihull","Manor Walk Solihull",""
"1958",2011,"Solihull","Marlene Croft",""
"1959",2011,"Solihull","Mcdonalds",""
"1960",2011,"Solihull","Mill Ln.",""
"1961",2011,"Solihull","Mill Ln.",""
"1962",2011,"Solihull","Moordane Ave.",""
"1963",2011,"Solihull","Moorend Ave.",""
"1964",2011,"Solihull","O S Ave.",""
"1965",2011,"Solihull","O S Departure Terminal  Birmingham International Airport Solihull",""
"1966",2011,"Solihull","O S Grrenwood P H Helmswood Drive Chelmsley Wood Solihull",""
"1967",2011,"Solihull","O S Loft Nightclub High Str.",""
"1968",2011,"Solihull","O S Mill Ln.",""
"1969",2011,"Solihull","O S Red Lion Earlswood",""
"1970",2011,"Solihull","O S Rd.",""
"1971",2011,"Solihull","O Str.",""
"1972",2011,"Solihull","O S Coach House P H Herbert Rd.",""
"1973",2011,"Solihull","O Neills Poplar Rd Solihull",""
"1974",2011,"Solihull","Os Assembly Rd.",""
"1975",2011,"Solihull","Os Lg Arena  Nec Complex",""
"1976",2011,"Solihull","Os Lg Arena  Nec Complex",""
"1977",2011,"Solihull","Outside The Clock Ph  Clock Ln.",""
"1978",2011,"Solihull","Outside White Swan Str.",""
"1979",2011,"Solihull","Park In Bell Ln.",""
"1980",2011,"Solihull","Parkdale Rd.",""
"1981",2011,"Solihull","Poplar Rd  Solihull",""
"1982",2011,"Solihull","Poplar Rd.",""
"1983",2011,"Solihull","Poplar Rd.",""
"1984",2011,"Solihull","Poplar Rd.",""
"1985",2011,"Solihull","Poplar Rd.",""
"1986",2011,"Solihull","Poplar Rd.",""
"1987",2011,"Solihull","Poplar Rd.",""
"1988",2011,"Solihull","Poplar Rd.",""
"1989",2011,"Solihull","Poplar Rd.",""
"1990",2011,"Solihull","Poplar Rd.",""
"1991",2011,"Solihull","Poplar Rd.",""
"1992",2011,"Solihull","Poplar Rd.",""
"1993",2011,"Solihull","Poplar Rd.",""
"1994",2011,"Solihull","Poplar Rd.",""
"1995",2011,"Solihull","Poplar Rd.",""
"1996",2011,"Solihull","Poplar Rd.",""
"1997",2011,"Solihull","Poplar Rd.",""
"1998",2011,"Solihull","Poplar Rd.",""
"1999",2011,"Solihull","Poplar Rd.",""
"2000",2011,"Solihull","Poplar Rd.",""
"2001",2011,"Solihull","Poplar Rd.",""
"2002",2011,"Solihull","Poplar Rd.",""
"2003",2011,"Solihull","Poplar Rd.",""
"2004",2011,"Solihull","Poplar Rd.",""
"2005",2011,"Solihull","Poplar Rd.",""
"2006",2011,"Solihull","Poplar Way Solihull",""
"2007",2011,"Solihull","Poplar Way  Solihull",""
"2008",2011,"Solihull","Rd.",""
"2009",2011,"Solihull","Scolfield Rd.",""
"2010",2011,"Solihull","Solihull   Str.",""
"2011",2011,"Solihull","Solihull A E",""
"2012",2011,"Solihull","Solihull High Str.",""
"2013",2011,"Solihull","Solihull Hospital",""
"2014",2011,"Solihull","Solihull Hospital",""
"2015",2011,"Solihull","Solihull Moors Football Club Damson Parkway Solihull",""
"2016",2011,"Solihull","Solihull Town Centre",""
"2017",2011,"Solihull","Solihull Town Centre",""
"2018",2011,"Solihull","Solihull Town Centre Solihull West Midlands",""
"2019",2011,"Solihull","Solihull Town Centre  Lode Ln.",""
"2020",2011,"Solihull","Solihull Town Centre  Outside Kings Chip Shop",""
"2021",2011,"Solihull","Solihull  Poplar Rd.",""
"2022",2011,"Solihull","Str.",""
"2023",2011,"Solihull","Str.",""
"2024",2011,"Solihull","Str.",""
"2025",2011,"Solihull","Str.",""
"2026",2011,"Solihull","Str.",""
"2027",2011,"Solihull","Str.",""
"2028",2011,"Solihull","Str.",""
"2029",2011,"Solihull","Str.",""
"2030",2011,"Solihull","Str.",""
"2031",2011,"Solihull","Str.",""
"2032",2011,"Solihull","Str.",""
"2033",2011,"Solihull","Str.",""
"2034",2011,"Solihull","Str.",""
"2035",2011,"Solihull","The Crescent",""
"2036",2011,"Solihull","The Village Hotel Shirley",""
"2037",2011,"Solihull","Usk Way Smithswood Solihull",""
"2038",2011,"Solihull","Warwick Rd Solihull",""
"2039",2011,"Solihull","Warwick Rd  Solihull",""
"2040",2011,"Solihull","Warwick Rd  Solihull",""
"2041",2011,"Solihull","Warwick Rd.",""
"2042",2011,"Solihull","Warwick Rd.",""
"2043",2011,"Solihull","Warwick Rd.",""
"2044",2011,"Solihull","Warwick Rd.",""
"2045",2011,"Solihull","Wolaston Close",""
"2046",2011,"Sandwell","Abbey Rd.",""
"2047",2011,"Sandwell","Albright Rd.",""
"2048",2011,"Sandwell","Aleander Way",""
"2049",2011,"Sandwell","Alexandra Rd.",""
"2050",2011,"Sandwell","Angels Nightclub  West Bromwich",""
"2051",2011,"Sandwell","Angels Ph West Bromwich",""
"2052",2011,"Sandwell","Anita Ave.",""
"2053",2011,"Sandwell","Astel Park Retail Center",""
"2054",2011,"Sandwell","Aston Str.",""
"2055",2011,"Sandwell","Atlas Grove",""
"2056",2011,"Sandwell","Bank Str.",""
"2057",2011,"Sandwell","Barker Str.",""
"2058",2011,"Sandwell","Bearwood High Str.",""
"2059",2011,"Sandwell","Bearwood Rd",""
"2060",2011,"Sandwell","Bearwood Rd.",""
"2061",2011,"Sandwell","Bearwood Rd.",""
"2062",2011,"Sandwell","Bearwood Rd.",""
"2063",2011,"Sandwell","Bearwood Rd.",""
"2064",2011,"Sandwell","Bearwood Rd.",""
"2065",2011,"Sandwell","Beawood Rd.",""
"2066",2011,"Sandwell","Beech Crescent",""
"2067",2011,"Sandwell","Beeches Rd.",""
"2068",2011,"Sandwell","Bella Pizza",""
"2069",2011,"Sandwell","Beresford Rd  Oldbury",""
"2070",2011,"Sandwell","Beresford Rd  Oldbury",""
"2071",2011,"Sandwell","Beresford Rd  Oldbury",""
"2072",2011,"Sandwell","Billard Hall West Bromwich",""
"2073",2011,"Sandwell","Birchfield Ln.",""
"2074",2011,"Sandwell","Birmingham Rd.",""
"2075",2011,"Sandwell","Birmingham Rd.",""
"2076",2011,"Sandwell","Birmingham Rd.",""
"2077",2011,"Sandwell","Birmingham Str.",""
"2078",2011,"Sandwell","Birminham Rd.",""
"2079",2011,"Sandwell","Brandhall Close",""
"2080",2011,"Sandwell","Brasshouse Ln.",""
"2081",2011,"Sandwell","Broad Str.",""
"2082",2011,"Sandwell","Burnttree",""
"2083",2011,"Sandwell","Cape Hill  Smethwick",""
"2084",2011,"Sandwell","Cape Hill  Smethwick",""
"2085",2011,"Sandwell","Carters Green West Brom",""
"2086",2011,"Sandwell","Carters Green  West Bromwich",""
"2087",2011,"Sandwell","Central Ave.",""
"2088",2011,"Sandwell","Coop Brandall",""
"2089",2011,"Sandwell","Dartmouth Park",""
"2090",2011,"Sandwell","Devonshire Rd.",""
"2091",2011,"Sandwell","Dial Ln.",""
"2092",2011,"Sandwell","Dial Ln.",""
"2093",2011,"Sandwell","Duchess Parade  West Bromwich",""
"2094",2011,"Sandwell","Dudley Port",""
"2095",2011,"Sandwell","Dudley Port Tipton",""
"2096",2011,"Sandwell","Dudley Port Tipton",""
"2097",2011,"Sandwell","Dudley Port Tipton",""
"2098",2011,"Sandwell","Dudley Str.",""
"2099",2011,"Sandwell","Dudley Str.",""
"2100",2011,"Sandwell","Dyas Ave.",""
"2101",2011,"Sandwell","Elgar Crescent  Pensnett",""
"2102",2011,"Sandwell","Esher Rd.",""
"2103",2011,"Sandwell","Fountain Ln.",""
"2104",2011,"Sandwell","Freet Str.",""
"2105",2011,"Sandwell","Freeth Str.",""
"2106",2011,"Sandwell","Galton Bridge",""
"2107",2011,"Sandwell","Gladstone Str.",""
"2108",2011,"Sandwell","Goose Ph  West Bromwich",""
"2109",2011,"Sandwell","Great Barr  Hotel",""
"2110",2011,"Sandwell","Great Barr Hotel",""
"2111",2011,"Sandwell","Great Barr Hotel  Great Barr",""
"2112",2011,"Sandwell","Great Barr Hotel  Great Barr",""
"2113",2011,"Sandwell","Great Bridge Str.",""
"2114",2011,"Sandwell","Hales Ln.",""
"2115",2011,"Sandwell","Halesowen Rd.",""
"2116",2011,"Sandwell","Halesowen Rd.",""
"2117",2011,"Sandwell","Halesowen Rd.",""
"2118",2011,"Sandwell","Henley Close  Tipton ",""
"2119",2011,"Sandwell","High Ave.",""
"2120",2011,"Sandwell","High Str.",""
"2121",2011,"Sandwell","High Str.",""
"2122",2011,"Sandwell","High Str.",""
"2123",2011,"Sandwell","High Str.",""
"2124",2011,"Sandwell","High Str.",""
"2125",2011,"Sandwell","High Str.",""
"2126",2011,"Sandwell","High Str.",""
"2127",2011,"Sandwell","High Str.",""
"2128",2011,"Sandwell","High Str.",""
"2129",2011,"Sandwell","High Str.",""
"2130",2011,"Sandwell","High Str.",""
"2131",2011,"Sandwell","High Str.",""
"2132",2011,"Sandwell","High Str.",""
"2133",2011,"Sandwell","High Str.",""
"2134",2011,"Sandwell","High Str.",""
"2135",2011,"Sandwell","High Str.",""
"2136",2011,"Sandwell","Holly Ln.",""
"2137",2011,"Sandwell","Holyhead Rd.",""
"2138",2011,"Sandwell","Holyhead Rd.",""
"2139",2011,"Sandwell","Hugh Rd.",""
"2140",2011,"Sandwell","Huntingtree Rd.",""
"2141",2011,"Sandwell","Hydes Rd.",""
"2142",2011,"Sandwell","Jct 1       Jct 2 Southbound M5",""
"2143",2011,"Sandwell","Jervoise Ln.",""
"2144",2011,"Sandwell","Jervoise Ln.",""
"2145",2011,"Sandwell","Jowitts Ln.",""
"2146",2011,"Sandwell","Karatchi",""
"2147",2011,"Sandwell","Kingsbury Rd.",""
"2148",2011,"Sandwell","Ln.",""
"2149",2011,"Sandwell","Ln.",""
"2150",2011,"Sandwell","Ledgends Ph  Tipton",""
"2151",2011,"Sandwell","Limes Rd.",""
"2152",2011,"Sandwell","Lodge Rd.",""
"2153",2011,"Sandwell","Lombard Str.",""
"2154",2011,"Sandwell","Londonderry Ln.",""
"2155",2011,"Sandwell","Long Ln.",""
"2156",2011,"Sandwell","Long Ln.",""
"2157",2011,"Sandwell","Lutley Oak Halesowen ",""
"2158",2011,"Sandwell","Market Place  Wednesbury",""
"2159",2011,"Sandwell","Market Place  Wednesbury",""
"2160",2011,"Sandwell","Market Place  Wednesbury",""
"2161",2011,"Sandwell","Martley Rd.",""
"2162",2011,"Sandwell","Mcdonalds  Wolverhampton Rd.",""
"2163",2011,"Sandwell","Middlemore Rd.",""
"2164",2011,"Sandwell","Mill Gardens  Smethwick",""
"2165",2011,"Sandwell","Newbury Ln.",""
"2166",2011,"Sandwell","O S Pic Home Adderss",""
"2167",2011,"Sandwell","O S Yummys Take Away  Str.",""
"2168",2011,"Sandwell","Oak Rd.",""
"2169",2011,"Sandwell","Off Birmingham Rd.",""
"2170",2011,"Sandwell","Oldbury Rd",""
"2171",2011,"Sandwell","Oldbury Rd",""
"2172",2011,"Sandwell","Oldbury Rd  Carpark Of Bulls Head",""
"2173",2011,"Sandwell","Oldbury Rd.",""
"2174",2011,"Sandwell","Outside Goose Public House",""
"2175",2011,"Sandwell","Outside Home Address",""
"2176",2011,"Sandwell","Outside The Bulls Head Ph",""
"2177",2011,"Sandwell","Park Crecent West Brom",""
"2178",2011,"Sandwell","Park Rd.",""
"2179",2011,"Sandwell","Piddock Rd.",""
"2180",2011,"Sandwell","Portland Rd  Warley",""
"2181",2011,"Sandwell","Potters Ln.",""
"2182",2011,"Sandwell","Pound Rd.",""
"2183",2011,"Sandwell","Radford Close",""
"2184",2011,"Sandwell","Redwood Rd.",""
"2185",2011,"Sandwell","Regent Court",""
"2186",2011,"Sandwell","Resovoir Rd.",""
"2187",2011,"Sandwell","Ruskin Str.",""
"2188",2011,"Sandwell","Russells Hall Hospiatl",""
"2189",2011,"Sandwell","Saints Way West Bromwich",""
"2190",2011,"Sandwell","Sandwell Hospital",""
"2191",2011,"Sandwell","Sandwell Hospital A And E",""
"2192",2011,"Sandwell","Shaftsbury Str.",""
"2193",2011,"Sandwell","Silverlands Ave.",""
"2194",2011,"Sandwell","Smethwick Front Office",""
"2195",2011,"Sandwell","Smethwick High Str.",""
"2196",2011,"Sandwell","Smethwick High Str.",""
"2197",2011,"Sandwell","Str.",""
"2198",2011,"Sandwell","Str.",""
"2199",2011,"Sandwell","Str.",""
"2200",2011,"Sandwell","Str.",""
"2201",2011,"Sandwell","Str.",""
"2202",2011,"Sandwell","Suffrage Str.",""
"2203",2011,"Sandwell","Sycamore Rd.",""
"2204",2011,"Sandwell","Tanemouth Railway Str.",""
"2205",2011,"Sandwell","Tanhouse Ave.",""
"2206",2011,"Sandwell","The Goose Public House  High Str.",""
"2207",2011,"Sandwell","The Goose Public House  West Bromwich",""
"2208",2011,"Sandwell","Thimbermill Recreation Ground",""
"2209",2011,"Sandwell","Thimblemill Rd.",""
"2210",2011,"Sandwell","Three Shires Oak Rd.",""
"2211",2011,"Sandwell","Tichbourne Place Dudley",""
"2212",2011,"Sandwell","Titford Rd.",""
"2213",2011,"Sandwell","Tollgate",""
"2214",2011,"Sandwell","Tollgate  Shopping Centre",""
"2215",2011,"Sandwell","Tollhouse Way Smethwick",""
"2216",2011,"Sandwell","Tram Lines  West Bromwich",""
"2217",2011,"Sandwell","Vicarage Str.",""
"2218",2011,"Sandwell","Victoria Park Rd.",""
"2219",2011,"Sandwell","Warley Mags Court  Oldbury Ringway",""
"2220",2011,"Sandwell","Waterfall Ln.",""
"2221",2011,"Sandwell","Waterfall Ln.",""
"2222",2011,"Sandwell","Waterfall Ln.",""
"2223",2011,"Sandwell","Watton Str.",""
"2224",2011,"Sandwell","West Bromwich",""
"2225",2011,"Sandwell","West Bromwich Bus Str.",""
"2226",2011,"Sandwell","West Bromwich Front Office",""
"2227",2011,"Sandwell","West Bromwich High Str.",""
"2228",2011,"Sandwell","White Rd.",""
"2229",2011,"Sandwell","Windmill Ln.",""
"2230",2011,"Sandwell","Windmill Ln.",""
"2231",2011,"Sandwell","Windmill Ln.",""
"2232",2011,"Sandwell","Wolverhampton Rd.",""
"2233",2011,"Sandwell","Wolverhampton Rd.",""
"2234",2011,"Sandwell","Wolverhampton Rd.",""
